id,p1_var_3m,p2_var_3m,p3_var_3m,p1_fix_3m,p2_fix_3m,p3_fix_3m,price_p1_3m,price_p2_3m,price_p3_3m
002b3009d069858b471918402fb237b7,0.10066400000000002,0.09069699999999999,0.065678,59.17346796,36.490689,8.36773104,59.274131960000005,36.581386,8.43340904
002d70a2bdf9cf62f10d1efbea890f69,0.145859,0.0,0.0,44.44470995999999,0.0,0.0,44.59056895999999,0.0,0.0
002dc7935f7b6f855aaa3d1bd242ab9a,0.115854,0.098169,0.07219500000000001,40.728885,24.437330039999996,16.29155496,40.844739,24.535499039999994,16.36374996
0030bd55614c2c5e693e04b64faa6445,0.166638,0.08788999999999998,0.0,44.44470995999999,0.0,0.0,44.61134795999999,0.08788999999999998,0.0
003742573bb97760793ced15e3e11745,0.14788366666666666,0.0,0.0,45.05211636000001,0.0,0.0,45.20000002666667,0.0,0.0
003cb4fdda941fb84bcd2be9af683254,0.14563700000000002,0.0,0.0,44.26692996,0.0,0.0,44.41256696,0.0,0.0
003e7fcd19e10f5114c29ce4a6997ba0,0.140172,0.0,0.0,44.44470995999999,0.0,0.0,44.58488195999999,0.0,0.0
003fb333060c256bff67d8d550bff1fa,0.11817499999999999,0.100491,0.074516,40.728885,24.437330039999996,16.29155496,40.84706,24.537821039999997,16.36607096
00420fc2b6ede48ec7e941c769a6a840,0.11631799999999999,0.09863300000000001,0.072659,40.728885,24.437330039999996,16.29155496,40.845203,24.535963039999995,16.36421396
0042d28bd6161dad1212cbafef43d147,0.11991600000000001,0.102232,0.076257,40.728885,24.437330039999996,16.29155496,40.848801,24.539562039999996,16.367811959999997
00443249897e23b636e6ba1ed6bfdb2a,0.145047,0.0,0.0,44.44470995999999,0.0,0.0,44.58975695999999,0.0,0.0
00459ffab7bbdf775a4f8c4c54cd0647,0.11759400000000002,0.09991,0.073935,40.728885,24.437330039999996,16.29155496,40.846478999999995,24.537240039999997,16.365489959999998
004c8f9b38dd23ec22a8c88201cb359e,0.142494,0.0,0.0,44.44470995999999,0.0,0.0,44.58720395999999,0.0,0.0
004d6fbd40fdd503a1a8f30f11613d3c,0.16351366666666667,0.08423666666666667,0.0,44.385449959999995,0.0,0.0,44.54896362666666,0.08423666666666667,0.0
004eab8ff1db6804baa4742a47441dc3,0.12175200000000001,0.104171,0.076428,40.786943799999996,24.538828839999997,16.41477376,40.9086958,24.642999839999998,16.49120176
0050ff8eebddf354344ac124c6c95217,0.1429673333333333,0.0,0.0,44.385449959999995,0.0,0.0,44.52841729333333,0.0,0.0
00595ac27c3d569792525d9a8152ac28,0.148586,0.0,0.0,44.44470995999999,0.0,0.0,44.59329595999999,0.0,0.0
005a1ca83d28ef9fe6b50db90fab2e6a,0.167797,0.089051,0.0,44.44470995999999,0.0,0.0,44.61250695999999,0.089051,0.0
005e67ff54e6efe38addb10c386a9ed8,0.14644166666666666,0.0,0.0,44.385449959999995,0.0,0.0,44.53189162666666,0.0,0.0
0060e975b0d00bfe39fd2da5a36aefe9,0.163071,0.084016,0.0,44.26692996,0.0,0.0,44.43000096,0.084016,0.0
0061281c2a507ec6f448e4710fc23c61,0.147983,0.0,0.0,44.26692996,0.0,0.0,44.41491296,0.0,0.0
0066e1989bb69201a52a109ff68cb700,0.11565700000000001,0.09807566666666667,0.07033133333333333,40.620276999999994,24.372162039999996,16.248106959999998,40.73593399999999,24.470237706666662,16.31843829333333
0067e39cb3da161ee6b1652ffc3ab247,0.11817499999999999,0.100491,0.074516,40.728885,24.437330039999996,16.29155496,40.84706,24.537821039999997,16.36607096
006aa187782c3b5adfb2f866df8efd6a,0.146033,0.0,0.0,44.44470995999999,0.0,0.0,44.59074295999999,0.0,0.0
006e3fba0c72834b3950b1940b592dda,0.112823,0.09522599999999999,0.069371,40.565973,24.339578040000003,16.22638296,40.678796,24.434804040000003,16.29575396
007126a976062d074f0bc063dcc40772,0.147983,0.0,0.0,44.26692996,0.0,0.0,44.41491296,0.0,0.0
00712a82ee7702fb3e3abace2ba58daa,0.11991600000000001,0.102232,0.076257,40.728885,24.437330039999996,16.29155496,40.848801,24.539562039999996,16.367811959999997
007366595913874291f68fec31370eeb,0.16711800000000002,0.08806200000000002,0.0,44.26692996,0.0,0.0,44.43404796,0.08806200000000002,0.0
00741d1795e23f627bb7e8246c410cb3,0.197209,0.0,0.0,44.26692996,0.0,0.0,44.46413896,0.0,0.0
0075ba4dfe5a3515c59d2ce3222a32b8,0.165077,0.138103,0.099232,41.228885399999996,24.93733044,16.79155536,41.39396239999999,25.07543344,16.89078736
00761154b6c4c736a000c84e6e487a02,0.11901600000000001,0.101433,0.07369033333333333,40.8424994,24.59438444,16.470329359999997,40.9615154,24.69581744,16.54401969333333
007a80f8808fdc58e43ff5550a39dc62,0.14912866666666666,0.0,0.0,45.44470995999999,0.0,0.0,45.59383862666666,0.0,0.0
007c9311c0728c2f8de9b85f85947647,0.159422,0.0,0.0,44.26692996,0.0,0.0,44.42635196,0.0,0.0
0082e565c1298cbe9cf70e96f571e4fa,0.147173,0.0,0.0,44.26692996,0.0,0.0,44.41410296,0.0,0.0
0082e856036f1ee2cb21b110dcea2950,0.11759400000000002,0.09991,0.073935,40.728885,24.437330039999996,16.29155496,40.846478999999995,24.537240039999997,16.365489959999998
008639281430debb1b4faceeb0c4c3f4,0.14305366666666666,0.0,0.0,44.94470995999999,0.0,0.0,45.08776362666666,0.0,0.0
0088f2a16e21e31f1474a2b3be3f673d,0.1476,0.0,0.0,44.44470995999999,0.0,0.0,44.59230995999999,0.0,0.0
008e9867a90fb37bebad0a328d519931,0.11759400000000002,0.09991,0.073935,40.728885,24.437330039999996,16.29155496,40.846478999999995,24.537240039999997,16.365489959999998
009416f8e153be4bf2540d52f7f6f134,0.102352,0.093181,0.07099,59.17346796,36.490689,8.36773104,59.27581996000001,36.583870000000005,8.43872104
0096906bea10664463b8c147a5f3bf58,0.146033,0.0,0.0,44.44470995999999,0.0,0.0,44.59074295999999,0.0,0.0
0096fe1dcaf12a9dd55cfd4e1e6f4dac,0.146788,0.0,0.0,44.44470995999999,0.0,0.0,44.59149795999999,0.0,0.0
009c4f0e98c8dc8bd69f318724b2f1d5,0.12175200000000001,0.104171,0.076428,40.620276999999994,24.372162039999996,16.248106959999998,40.742028999999995,24.476333039999997,16.324534959999998
009e06998bb9469df8b49c14c72b23ad,0.165476,0.08673000000000002,0.0,44.44470995999999,0.0,0.0,44.61018595999999,0.08673000000000002,0.0
009f006f8dac72459c881e8599f6ad75,0.11817499999999999,0.100491,0.074516,40.728885,24.437330039999996,16.29155496,40.84706,24.537821039999997,16.36607096
00a63e3b08f7d578b7a6a0db2c284d2e,0.11433766666666667,0.09731833333333333,0.06965800000000001,40.674580999999996,24.404746040000003,16.269830959999997,40.78891866666666,24.502064373333337,16.339488959999997
00afaab98ba4e403d34705cb839ad325,0.115852,0.09534400000000003,0.067833,40.728885,24.437330039999996,16.29155496,40.844736999999995,24.532674039999996,16.35938796
00b231071b41af9280d7c3e840243485,0.12149566666666667,0.10196166666666667,0.072678,40.6745798,24.404746919999997,16.26983288,40.796075466666665,24.506708586666665,16.34251088
00b46b90fb1333ba7a8d5ea0278a51bf,0.14641666666666664,0.0,0.0,44.385449959999995,0.0,0.0,44.53186662666666,0.0,0.0
00b5e9bb90895af838f37e5540582994,0.11991600000000001,0.102232,0.076257,40.728885,24.437330039999996,16.29155496,40.848801,24.539562039999996,16.367811959999997
00b7201f8439bb2128ec2295abb0bacb,0.12287100000000001,0.104727,0.076901,40.565973,24.339578040000003,16.22638296,40.688844,24.444305040000003,16.303283959999998
00b9ad3d4e5701f7f06f9075b7aa1a28,0.1476,0.0,0.0,44.44470995999999,0.0,0.0,44.59230995999999,0.0,0.0
00bf3995126e432218c5a50ba3d03546,0.11759400000000002,0.09991,0.073935,40.728885,24.437330039999996,16.29155496,40.846478999999995,24.537240039999997,16.365489959999998
00c3bf9c394142197c29abfbcf0b40c1,0.1476,0.0,0.0,44.44470995999999,0.0,0.0,44.59230995999999,0.0,0.0
00cc5688ee8c98545229094b3454b025,0.147983,0.0,0.0,44.26692996,0.0,0.0,44.41491296,0.0,0.0
00ccb1f5828d8ed38e8be755e092eb9a,0.1476,0.0,0.0,44.44470995999999,0.0,0.0,44.59230995999999,0.0,0.0
00d44d36582e0f27ffbc0bd39c87fef8,0.12018333333333335,0.102033,0.07420066666666665,40.565973,24.339578040000003,16.22638296,40.68615633333334,24.44161104,16.300583626666665
00d7c1ccd3efa5e0fe4470e1c4313c5c,0.12287100000000001,0.104727,0.076901,40.565973,24.339578040000003,16.22638296,40.688844,24.444305040000003,16.303283959999998
00db6c024b1f3440d48d0576204b57f0,0.146788,0.0,0.0,44.44470995999999,0.0,0.0,44.59149795999999,0.0,0.0
00dcb85a7eca4671d0c03f2412490e7a,0.142494,0.0,0.0,44.44470995999999,0.0,0.0,44.58720395999999,0.0,0.0
00df02fc5c2aa91286e3b0c5fc71808e,0.1476,0.0,0.0,44.44470995999999,0.0,0.0,44.59230995999999,0.0,0.0
00df71a21bf5d1186f6b837e3a3d6929,0.117093,0.09894700000000001,0.07112,40.565973,24.339578040000003,16.22638296,40.683066,24.438525040000002,16.29750296
00e2ac145fde89914e3c8931884c7b0c,0.14752833333333334,0.0,0.0,44.992856759999995,0.0,0.0,45.14038509333333,0.0,0.0
00e9beca750dfb5a7d603b3253d2cce2,0.144292,0.0,0.0,44.26692996,0.0,0.0,44.41122196,0.0,0.0
00f328286431bf2825484506dc7b3179,0.12287100000000001,0.104727,0.076901,40.565973,24.339578040000003,16.22638296,40.688844,24.444305040000003,16.303283959999998
00f72d11765b11f7651d54724eb1dcc7,0.12165699999999997,0.103973,0.077998,40.728885,24.437330039999996,16.29155496,40.850542,24.541303039999995,16.36955296
00f7e6d3a79e08dca1e19b89acfbe9e5,0.146788,0.0,0.0,44.44470995999999,0.0,0.0,44.59149795999999,0.0,0.0
00f9726373076a470b27c0fd03608910,0.146788,0.0,0.0,44.44470995999999,0.0,0.0,44.59149795999999,0.0,0.0
00fdf322054a93253c6d0034f0818359,0.119906,0.101673,0.073719,40.728885,24.437330039999996,16.29155496,40.848791,24.539003039999997,16.36527396
00ff5fe8abd4ac4cdfa0f676969f6468,0.11890200000000001,0.10187866666666667,0.07421333333333334,40.674580999999996,24.404746040000003,16.269830959999997,40.793482999999995,24.50662470666667,16.34404429333333
010efa9b36d814dc78f1494cf9047377,0.11933599999999996,0.101652,0.075677,40.728885,24.437330039999996,16.29155496,40.848220999999995,24.538982039999997,16.367231959999998
01110b97335f1c770563a6ac95cfcc64,0.120633,0.103615,0.075955,41.1190258,24.849190840000002,16.71427576,41.2396588,24.952805840000003,16.79023076
0111e14fb3fd7f7f4ed82790d3d4ef08,0.11821466666666668,0.10116499999999999,0.073463,40.728885,24.437330039999996,16.29155496,40.847099666666665,24.538495039999997,16.36501796
0117022254b01c36da23c5329a97e653,0.11922033333333333,0.101069,0.07323733333333333,40.565973,24.339578040000003,16.22638296,40.68519333333333,24.44064704,16.299620293333334
01170c016f8dd1fe2f43fb5bf6c43564,0.16605599999999998,0.08731,0.0,44.44470995999999,0.0,0.0,44.61076595999999,0.08731,0.0
0117ac016b95035e446ad8a5a77d95a9,0.11606733333333334,0.097864,0.06995066666666666,40.674580999999996,24.404746040000003,16.269830959999997,40.79064833333333,24.502610040000004,16.339781626666664
011c52e04d71258afea1b8d72bb81f51,0.11817499999999999,0.100491,0.074516,40.728885,24.437330039999996,16.29155496,40.84706,24.537821039999997,16.36607096
011fefdd704a71caeeefb7501fbf0a59,0.14703833333333335,0.0,0.0,44.44470995999999,0.0,0.0,44.591748293333325,0.0,0.0
0123d2d182eaeacd016aed82b95763bf,0.117585,0.099352,0.071397,40.728885,24.437330039999996,16.29155496,40.84647,24.536682039999995,16.36295196
01269a9df48c0b0b2215333ca34f89b9,0.118755,0.10107100000000001,0.07509600000000001,40.728885,24.437330039999996,16.29155496,40.84764,24.538401039999997,16.366650959999998
01290ddfd35c01340848d10715209d89,0.143514,0.0,0.0,44.385449959999995,0.0,0.0,44.52896396,0.0,0.0
0129b446e46be1fffa84c8ae42d901f3,0.16130566666666665,0.081879,0.0,44.32618996,0.0,0.0,44.487495626666664,0.081879,0.0
0131031561b7de338f5bc0794ee1534b,0.10392533333333333,0.09451033333333332,0.071227,59.01567596,36.393377,8.345419040000001,59.11960129333334,36.48788733333333,8.416646040000002
0133c16aed574ae656be7b2fb2491772,0.11823800000000001,0.101781,0.074205,40.728885,24.437330039999996,16.29155496,40.847122999999996,24.539111039999995,16.36575996
013dc75cc81ca4669eb19adf87d86468,0.11877133333333334,0.10112899999999998,0.07330099999999999,40.728885,24.437330039999996,16.29155496,40.84765633333333,24.538459039999996,16.36485596
013f68981653185623a6bb5bbcbe012f,0.11991600000000001,0.102232,0.076257,40.728885,24.437330039999996,16.29155496,40.848801,24.539562039999996,16.367811959999997
0144f26abd8ff2c687c293ebb5ad885f,0.167006,0.08758866666666666,0.0,44.992856759999995,0.0,0.0,45.159862759999996,0.08758866666666666,0.0
01495c955be7ec5e7f3203406785aae0,0.11817499999999999,0.100491,0.074516,40.728885,24.437330039999996,16.29155496,40.84706,24.537821039999997,16.36607096
015a849b37e83bdc6fefd16a953dd6a8,0.14614166666666667,0.0,0.0,44.82618996,0.0,0.0,44.972331626666666,0.0,0.0
015d24fe57bf9db4ce8f79e266ede43d,0.11817499999999999,0.100491,0.074516,40.728885,24.437330039999996,16.29155496,40.84706,24.537821039999997,16.36607096
015e995cc1410544e542e5166f525b0e,0.12338800000000001,0.105155,0.077201,40.728885,24.437330039999996,16.29155496,40.852273,24.542485039999995,16.368755959999998
0162909885e753a5d1ac54cb68a24e0d,0.11991600000000001,0.102232,0.076257,40.728885,24.437330039999996,16.29155496,40.848801,24.539562039999996,16.367811959999997
016db61ecbf467db158fcf65bff2b706,0.11817499999999999,0.100491,0.074516,40.728885,24.437330039999996,16.29155496,40.84706,24.537821039999997,16.36607096
017487e02eb7e940c9bcc5a2f9dd6d51,0.145047,0.0,0.0,44.44470995999999,0.0,0.0,44.58975695999999,0.0,0.0
01756cc0548891ed0e748d32f19323b7,0.143306,0.0,0.0,44.44470995999999,0.0,0.0,44.58801595999999,0.0,0.0
0176fd4562655dccdd209b39f6e4f0f0,0.14693199999999998,0.0,0.0,44.385449959999995,0.0,0.0,44.532381959999995,0.0,0.0
017cb53e2e367f26a0df68cd8bf0eaed,0.146788,0.0,0.0,44.44470995999999,0.0,0.0,44.59149795999999,0.0,0.0
017d481a88d2f0a1b51600f3b7621dab,0.11817499999999999,0.100491,0.074516,40.728885,24.437330039999996,16.29155496,40.84706,24.537821039999997,16.36607096
0182220101c51f73b5ac7014a166d220,0.113068,0.095385,0.069409,40.728885,24.437330039999996,16.29155496,40.841953,24.532715039999996,16.36096396
0187ff17d6e9f030d4715f59a3d46397,0.139011,0.0,0.0,44.44470995999999,0.0,0.0,44.583720959999994,0.0,0.0
01957677ffae06c92a67c7518ee1944b,0.14325766666666667,0.0,0.0,44.32618996,0.0,0.0,44.469447626666664,0.0,0.0
019ba605521c8a17253bdc793d703b89,0.11295099999999998,0.09526799999999998,0.069293,40.728885,24.437330039999996,16.29155496,40.841836,24.532598039999996,16.360847959999997
01a0307ea9865596f0f7f8cd3844e6cc,0.11759400000000002,0.09991,0.073935,40.728885,24.437330039999996,16.29155496,40.846478999999995,24.537240039999997,16.365489959999998
01aeb4492c8ee28cd6c6b9517c52362a,0.11817499999999999,0.100491,0.074516,40.728885,24.437330039999996,16.29155496,40.84706,24.537821039999997,16.36607096
01af08a38d2c483f42c061adf83bcac7,0.14584166666666668,0.0,0.0,45.385449959999995,0.0,0.0,45.531291626666665,0.0,0.0
01b76cb3c28b6cce823d0a213bbc678f,0.16805,0.08827233333333333,0.0,45.71878356,0.0,0.0,45.88683356,0.08827233333333333,0.0
01c9ffa78e4f47f8874e3f81c947c34c,0.11614399999999998,0.09798933333333333,0.07015066666666665,40.565973,24.339578040000003,16.22638296,40.682117,24.437567373333337,16.296533626666665
01ca7efd3425707a24bdcf6982384987,0.119405,0.101259,0.073433,40.565973,24.339578040000003,16.22638296,40.685378,24.44083704,16.29981596
01cd7f3d796d527b174d1a79c55cf9de,0.162503,0.08343099999999999,0.0,44.26692996,0.0,0.0,44.42943296,0.08343099999999999,0.0
01cde600c358e7761200e4ad4a249e70,0.14680700000000002,0.0,0.0,45.77804355999999,0.0,0.0,45.924850559999996,0.0,0.0
01cef6147de938c6c984b4ec406a5ef2,0.119405,0.101259,0.073433,40.565973,24.339578040000003,16.22638296,40.685378,24.44083704,16.29981596
01cf6adaab6c04ff57fe28f94bd108a3,0.11817499999999999,0.100491,0.074516,40.728885,24.437330039999996,16.29155496,40.84706,24.537821039999997,16.36607096
01d9d88a4ec7fb965b2d447ca8ad12bc,0.11759400000000002,0.09991,0.073935,40.728885,24.437330039999996,16.29155496,40.846478999999995,24.537240039999997,16.365489959999998
01dfc28bcf42e1af30a7d8b701541694,0.140172,0.0,0.0,44.44470995999999,0.0,0.0,44.58488195999999,0.0,0.0
01e14a742470adb6bc20543ded64f4e4,0.275124,0.0,0.0,59.20692996,0.0,0.0,59.482053959999995,0.0,0.0
01eb776170df2fda56c99b58b06bbf42,0.144874,0.0,0.0,45.71878356,0.0,0.0,45.86365756,0.0,0.0
01f2b80e48993a6ebb6d088c5d74cb56,0.11817499999999999,0.100491,0.074516,40.728885,24.437330039999996,16.29155496,40.84706,24.537821039999997,16.36607096
01f9f90e71b962e072addcd3d68b324c,0.1476,0.0,0.0,44.44470995999999,0.0,0.0,44.59230995999999,0.0,0.0
01fa5d40e2ff3215f41fd0c40e6d071b,0.11700499999999998,0.09877200000000001,0.07081599999999999,40.728885,24.437330039999996,16.29155496,40.84589,24.536102039999996,16.36237096
01fb90c92cc2ab60e81ffcec3a13ad10,0.14563700000000002,0.0,0.0,44.26692996,0.0,0.0,44.41256696,0.0,0.0
01fbea88102b46f036ff17ebe4d23459,0.120496,0.10281199999999997,0.076837,40.728885,24.437330039999996,16.29155496,40.849381,24.540142039999996,16.36839196
020713a0f41f18c39e5f054969e65cdd,0.104531,0.09464199999999999,0.071661,58.93677996,36.344721,8.33426304,59.041310960000004,36.439363,8.40592404
020b2cf4fda97d9000b00374ad959786,0.11990799999999997,0.101673,0.073719,40.728885,24.437330039999996,16.29155496,40.848793,24.539003039999997,16.36527396
020fa2b7cec81412b28158b3f78e28d8,0.18743800000000002,0.0,0.0,45.76092996,0.0,0.0,45.94836796,0.0,0.0
0211e90883c68417f94760f25a589949,0.119906,0.101673,0.073719,40.728885,24.437330039999996,16.29155496,40.848791,24.539003039999997,16.36527396
02179c040d0e5adf13756282fd04d8b5,0.138952,0.034465,0.023845333333333333,43.03327644,8.113193560000001,5.40879624,43.172228440000005,8.147658560000002,5.432641573333333
0218365ec0e5d9e9e7eefa273f7ed0f8,0.146788,0.0,0.0,44.44470995999999,0.0,0.0,44.59149795999999,0.0,0.0
021cbcc5f973c4d7408973b8199157e2,0.146788,0.0,0.0,44.44470995999999,0.0,0.0,44.59149795999999,0.0,0.0
021ee1f0c081940a983065e077756689,0.16895800000000002,0.090211,0.0,44.44470995999999,0.0,0.0,44.613667959999994,0.090211,0.0
02233abfec3e36632480531bd8c152cf,0.16496866666666665,0.08555233333333333,0.0,44.32618996,0.0,0.0,44.49115862666667,0.08555233333333333,0.0
022999ad5b8b8f6be4860f2a30f644ac,0.11823800000000001,0.101781,0.074205,40.728885,24.437330039999996,16.29155496,40.847122999999996,24.539111039999995,16.36575996
022f047feca4374d5ee8152af7ece033,0.146788,0.0,0.0,44.44470995999999,0.0,0.0,44.59149795999999,0.0,0.0
0232f79f643e0e8a1980e5b1b502e12b,0.09899233333333333,0.089577,0.066294,59.01567596,36.393377,8.345419040000001,59.11466829333334,36.482954,8.41171304
02348c1a06862c5b1f35c373c73b5392,0.1476,0.0,0.0,44.44470995999999,0.0,0.0,44.59230995999999,0.0,0.0
0235d088798bdc68d4421f74ab6cb768,0.143359,0.0,0.0,44.26692996,0.0,0.0,44.410288959999995,0.0,0.0
023722d5c17832a24205f26d1dca7194,0.145448,0.0,0.0,44.26692996,0.0,0.0,44.41237796,0.0,0.0
023f12984a93031d52dcc3302bfe64cc,0.143306,0.0,0.0,44.44470995999999,0.0,0.0,44.58801595999999,0.0,0.0
024cc0debba7ba84eb730f96a08bb5ca,0.115854,0.098169,0.07219500000000001,40.728885,24.437330039999996,16.29155496,40.844739,24.535499039999994,16.36374996
024d272466d3340815a995c3465b8a8e,0.11785633333333334,0.10083633333333335,0.07317666666666665,40.674580999999996,24.404746040000003,16.269830959999997,40.79243733333333,24.505582373333336,16.34300762666666
02502c644e3ef9a7f5759f6887365b2b,0.14544,0.0,0.0,44.26692996,0.0,0.0,44.41236996,0.0,0.0
0253fcafacb8e29022bf812c34fe9200,0.11417499999999998,0.09771999999999999,0.070143,40.728885,24.437330039999996,16.29155496,40.84306,24.535050039999994,16.36169796
0265633f933366679cb71e59b24608e3,0.143306,0.0,0.0,44.44470995999999,0.0,0.0,44.58801595999999,0.0,0.0
026992f773d299cd0cead3ee2e559033,0.146258,0.0,0.0,44.26692996,0.0,0.0,44.41318796,0.0,0.0
026d7e86c8e269a63c2fbb2508bd3e14,0.11817499999999999,0.100491,0.074516,40.728885,24.437330039999996,16.29155496,40.84706,24.537821039999997,16.36607096
027312804aa9086a236916bd468ff6c4,0.11960300000000001,0.10199233333333334,0.07420666666666667,40.7856922,24.51585724,16.38094216,40.9052952,24.61784957333333,16.455148826666665
027dd3e9595e0338f27fdd29d6697531,0.1476,0.0,0.0,44.44470995999999,0.0,0.0,44.59230995999999,0.0,0.0
027e35b0c3fee003163864d96a856da0,0.14693199999999998,0.0,0.0,44.385449959999995,0.0,0.0,44.532381959999995,0.0,0.0
0283816ba5d3f184c8b15bc512c70e5d,0.1476,0.0,0.0,44.44470995999999,0.0,0.0,44.59230995999999,0.0,0.0
0284068dc17b8051bb8603e27aaeede1,0.115854,0.098169,0.07219500000000001,40.728885,24.437330039999996,16.29155496,40.844739,24.535499039999994,16.36374996
0284bd6bee1918b1c2598240916d43c3,0.14845533333333336,0.0,0.0,44.992856759999995,0.0,0.0,45.141312093333326,0.0,0.0
028e294f3df60fec6611ca1b9872fba0,0.115273,0.097589,0.071614,40.728885,24.437330039999996,16.29155496,40.844158,24.534919039999995,16.36316896
029710eca6b617b81aca89d813a1cc3b,0.11817499999999999,0.100491,0.074516,40.728885,24.437330039999996,16.29155496,40.84706,24.537821039999997,16.36607096
029a5905394c6c7db7a90398377e1514,0.11787900000000001,0.09972233333333334,0.071885,40.565973,24.339578040000003,16.22638296,40.683852,24.439300373333335,16.29826796
02a4e4d470f1e754331a31bf5a28e889,0.11747466666666667,0.09989166666666667,0.07214833333333333,40.620276999999994,24.372162039999996,16.248106959999998,40.73775166666666,24.472053706666664,16.320255293333332
02a522eb07ad260f3f91050dda2586f6,0.11631799999999999,0.09863300000000001,0.072659,40.728885,24.437330039999996,16.29155496,40.845203,24.535963039999995,16.36421396
02b712147fe60f2a79dffdc462d807f5,0.14614166666666667,0.0,0.0,44.65952316,0.0,0.0,44.805664826666664,0.0,0.0
02ba8782378c8362075b52c4e178a228,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0
02bc25539c18998a24dbc0bcc60d82f2,0.11398166666666666,0.09752666666666666,0.06994966666666667,40.728885,24.437330039999996,16.29155496,40.842866666666666,24.534856706666663,16.361504626666665
02bc81ecebcc8328dba4bf07bd6b6d55,0.118755,0.10107100000000001,0.07509600000000001,40.728885,24.437330039999996,16.29155496,40.84764,24.538401039999997,16.366650959999998
02bea48a76429b156b35f4748ca9d6a2,0.231467,0.11731099999999994,0.0,45.94470995999999,0.0,0.0,46.17617695999999,0.11731099999999994,0.0
02c1b88c8fb41efd13dab463eae9ef1b,0.1476,0.0,0.0,44.44470995999999,0.0,0.0,44.59230995999999,0.0,0.0
02c409144cd02ddca44173ded458b9e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02d0659d4a3c834d686d268899f0cfd4,0.146788,0.0,0.0,44.44470995999999,0.0,0.0,44.59149795999999,0.0,0.0
02d43ba384c30966ce2199a6b66ba925,0.1476,0.0,0.0,44.44470995999999,0.0,0.0,44.59230995999999,0.0,0.0
02dcab5d2f8736104225fe31b7bb800b,0.11817499999999999,0.100491,0.074516,40.728885,24.437330039999996,16.29155496,40.84706,24.537821039999997,16.36607096
02e00b381bf94fb579962ecc1de5a397,0.09966400000000002,0.09049299999999999,0.068302,59.17346796,36.490689,8.36773104,59.27313196,36.581182000000005,8.43603304
02e0c61b68c7570e8d469f9fd73e7629,0.16605599999999998,0.08731,0.0,44.44470995999999,0.0,0.0,44.61076595999999,0.08731,0.0
02e21a1ccbe1c003bf22f987db11ccc8,0.118755,0.10107100000000001,0.07509600000000001,40.728885,24.437330039999996,16.29155496,40.84764,24.538401039999997,16.366650959999998
02e700a56852fb4fc3224574d65b29c9,0.119405,0.101259,0.073433,40.565973,24.339578040000003,16.22638296,40.685378,24.44083704,16.29981596
02eb699081385bc1553d11d93450a0ae,0.148586,0.0,0.0,44.44470995999999,0.0,0.0,44.59329595999999,0.0,0.0
02eca4eeda82cc2229825d5457408f25,0.118755,0.10107100000000001,0.07509600000000001,40.728885,24.437330039999996,16.29155496,40.84764,24.538401039999997,16.366650959999998
02f1bc2cf106817fb150c4e6a4c6592e,0.11933599999999996,0.101652,0.075677,40.728885,24.437330039999996,16.29155496,40.848220999999995,24.538982039999997,16.367231959999998
